RUNTIME,FreeHeap=85544,MinEverFreeHeap=85544,TestStackHighWaterWords=910
MA600 noise (last 5s): P2P=320.68deg StdDev=139.76deg Drift=320.66deg MaxStep=84.94deg N=25 valid=0
CONFIG,RecordVersion=1,GatePolicy=POLICY_A_LOCKED_V1,ConfigContext=PRECONDITION_PRE_MOTOR,Firmware=jigmotor-nl2,BuildID=Aug 12 2026 16:45:25,MCU_UID=003E00323235511835383831,JigID=JIG8,JigKnown=1,ConfigGateSelfTest=1,PointSamplerSelfTest=1,ExpectedCalibrationState=ZERO_TABLE,ConfigReadValid=1,ConfigValid=1,PolicyAGatePassed=1,AuditFieldsLocked=1,ExpectedProfileFound=1,RejectReason=NONE,PolicyABypassOverride=0,ExpectedZero=0x0000,ExpectedDir=0x00,ExpectedFilt=0x05,ExpectedStatus=0x00,ExpectedPrt=0x00,ExpectedRmapId=0x00,ExpectedCorrCRC32=0x190A55AD,Zero=0x0000,Dir=0x00,Filt=0x05,Status=0x00,Prt=0x00,RmapId=0x00,CorrNonZeroCount=0,CorrCRC32=0x190A55AD
MA600 move-to-zero: error=10.66 deg settled=0/500 cmdPos=-27737
MA600 move-to-zero: error=-1.56 deg settled=0/500 cmdPos=-29915
MA600 move-to-zero: error=-1.84 deg settled=0/500 cmdPos=-29937
MA600 move-to-zero: error=-1.29 deg settled=0/500 cmdPos=-29840
MA600 move-to-zero: error=-0.81 deg settled=0/500 cmdPos=-29749
MA600 move-to-zero: error=-0.53 deg settled=0/500 cmdPos=-29694
MA600 move-to-zero: error=-0.34 deg settled=0/500 cmdPos=-29655
MA600 move-to-zero: error=-0.21 deg settled=0/500 cmdPos=-29629
MA600 move-to-zero: error=-0.14 deg settled=0/500 cmdPos=-29611
MA600 move-to-zero: error=-0.08 deg settled=0/500 cmdPos=-29600
MA600 move-to-zero: error=-0.05 deg settled=0/500 cmdPos=-29593
MA600 move-to-zero: error=-0.04 deg settled=12/500 cmdPos=-29588
MA600 move-to-zero: error=-0.02 deg settled=136/500 cmdPos=-29585
MA600 move-to-zero: error=-0.01 deg settled=386/500 cmdPos=-29585
